user_id,merchant_id,coupon_id,discount_rate,distance,date_received,date
3466382,3786,7924,10:5,0,20160105,20160108
1673288,5202,8450,100:10,7,20160614,20160614
739236,7019,7665,100:10,0,20160214,20160223
4341024,3597,4007,20:5,0,20160604,20160620
517138,3532,6521,50:5,0,20160115,20160119
6442272,760,10212,0.95,0,20160413,20160413
1676360,3532,1563,30:5,null,20160523,20160530
152233,2970,5619,100:10,3,20160226,20160401
271762,7506,7688,20:1,10,20160516,20160607
271762,7506,7688,20:1,10,20160607,20160625
1417544,4142,4773,100:10,0,20160123,20160131
2008136,8452,1968,200:100,1,20160611,20160628
136393,5341,11539,30:5,0,20160130,20160212
873252,6485,10323,20:5,null,20160322,20160325
579108,4084,3412,20:1,0,20160520,20160604
273298,7903,10308,10:5,0,20160326,20160328
307666,1860,13905,30:5,null,20160417,20160417
471826,3283,1531,10:5,0,20160326,20160327
471826,3283,1531,10:5,0,20160326,20160327
137833,8037,11168,30:5,0,20160124,20160124
1495880,3293,2516,30:5,0,20160513,20160523
1495880,3293,12527,20:5,0,20160523,20160602
390610,8775,9313,20:5,0,20160524,20160530
748452,3381,9776,10:5,10,20160129,20160227
1893704,7286,7262,30:1,2,20160521,20160601
4697376,6901,1122,30:5,2,20160322,20160325
326482,7113,1633,50:10,0,20160613,20160614
424786,6631,8363,100:20,null,20160324,20160401
147145,8786,11511,20:5,8,20160426,20160501
2223248,796,1561,30:1,0,20160511,20160519
163657,5524,4467,20:1,null,20160503,20160504
3668624,6901,1122,30:5,0,20160326,20160401
442258,3403,7632,20:5,0,20160327,20160329
442258,3403,7632,20:5,0,20160327,20160401
3017360,2934,5686,30:5,1,20160325,20160403
262546,4142,4773,100:10,1,20160131,20160214
262546,4142,4773,100:10,1,20160124,20160131
1771592,6465,5077,20:1,null,20160428,20160511
885924,69,2668,20:5,0,20160428,20160509
885924,69,2668,20:5,0,20160516,20160530
2628752,760,3811,30:5,2,20160327,20160404
2628752,760,2418,30:5,2,20160611,20160629
214729,1080,11742,10:5,1,20160321,20160328
214729,4292,7506,20:1,0,20160508,20160521
231145,2970,5619,100:10,4,20160313,20160403
859044,6885,13616,10:1,10,20160130,20160216
859044,6434,4128,30:5,1,20160520,20160529
826788,2099,12034,100:10,1,20160129,20160222
826788,5341,111,30:5,0,20160130,20160211
826788,5341,7751,50:10,0,20160129,20160211
1589576,4083,4270,20:5,0,20160520,20160525
1589576,4083,12597,20:1,0,20160525,20160608
1589576,4083,7061,20:1,0,20160608,20160613
446866,171,7019,30:5,0,20160214,20160223
446866,171,10503,30:5,0,20160206,20160214
2790032,7562,3684,100:50,0,20160611,20160617
2790032,7562,3684,100:50,0,20160530,20160601
2790032,7562,3684,100:50,0,20160601,20160611
1723208,7959,7171,30:1,0,20160428,20160506
567588,2610,3453,20:5,0,20160325,20160402
567588,2610,3453,20:5,0,20160325,20160402
3194000,129,8944,30:5,2,20160522,20160528
2277008,4142,935,100:10,0,20160123,20160127
2277008,5341,111,30:5,0,20160124,20160209
2277008,2099,12034,100:10,0,20160123,20160123
1468232,414,1064,0.95,null,20160609,20160609
1796168,3028,4943,20:1,5,20160518,20160529
1992776,3381,4594,200:20,0,20160123,20160124
498322,797,12474,30:5,0,20160425,20160506
498322,797,12474,30:5,0,20160422,20160425
241033,1654,1493,20:5,0,20160325,20160327
573348,5341,7751,50:10,0,20160130,20160221
573348,5341,111,30:5,0,20160207,20160229
4001426,1109,6123,100:5,6,20160605,20160623
4001426,1109,6123,100:5,6,20160601,20160613
1150025,6485,10323,20:5,0,20160323,20160401
1150025,6485,10323,20:5,0,20160323,20160324
1346633,797,165,30:5,0,20160523,20160526
1739849,797,3404,30:5,0,20160520,20160618
1739849,797,3796,30:5,0,20160322,20160327
1739849,797,9932,50:10,0,20160520,20160528
1739849,797,9044,30:5,0,20160528,20160607
1739849,797,3796,30:5,0,20160322,20160325
1936457,1379,12367,30:5,0,20160522,20160526
1416521,7977,8281,20:1,0,20160321,20160321
5667108,797,3796,30:5,0,20160325,20160327
5667108,797,3796,30:5,0,20160325,20160330
2470034,5717,8192,20:5,10,20160501,20160601
1565513,3532,1563,30:5,0,20160523,20160524
7316772,760,3237,20:5,0,20160127,20160226
2221202,797,12474,30:5,0,20160425,20160427
2221202,797,12474,30:5,0,20160427,20160503
4966692,3971,148,20:1,null,20160609,20160610
6020388,5341,11539,30:5,0,20160131,20160216
3800210,7903,10308,10:5,0,20160322,20160330
2628242,8653,6225,20:1,0,20160530,20160606
3425426,450,3732,30:5,4,20160421,20160502
5584164,6764,5297,20:1,0,20160427,20160429
4816164,5654,3974,20:1,0,20160607,20160613
4564260,8730,4831,10:1,0,20160522,20160531
6185256,3786,7924,10:5,0,20160101,20160103
5404968,4438,7385,10:1,1,20160517,20160519
873381,1520,5502,0.95,null,20160308,20160308
1813322,380,9204,0.95,0,20160213,20160213
7275816,5341,111,30:5,2,20160124,20160129
6768936,4142,4773,100:10,0,20160130,20160131
6768936,4142,4773,100:10,0,20160131,20160202
1043493,171,5825,20:5,null,20160521,20160527
2472596,3381,12821,200:20,0,20160123,20160203
1369418,3293,2516,30:5,1,20160514,20160521
1369418,3293,2516,30:5,1,20160508,20160514
1369418,3293,2516,30:5,1,20160506,20160508
1369418,3293,2516,30:5,1,20160415,20160423
1369418,3293,11364,30:5,1,20160325,20160405
587301,1379,1579,30:5,0,20160323,20160326
1897034,1115,6540,20:1,null,20160601,20160603
1574474,6454,14031,100:10,0,20160130,20160201
3547796,7374,11050,100:30,0,20160507,20160514
6578472,2099,12034,100:10,1,20160207,20160209
3160724,2099,12034,100:10,1,20160204,20160205
1385546,171,5825,20:5,0,20160524,20160601
858405,6901,2366,30:5,0,20160520,20160524
3438740,7243,7587,200:30,null,20160323,20160419
6882600,760,2418,30:5,1,20160606,20160624
6882600,6485,10323,20:5,0,20160324,20160331
6882600,6485,10323,20:5,0,20160324,20160331
1137482,1520,3642,50:5,null,20160114,20160123
1400906,2664,7752,100:5,0,20160604,20160627
1533770,8827,6425,20:5,8,20160606,20160607
1029669,760,3237,20:5,0,20160126,20160129
1932362,5803,10454,20:1,0,20160602,20160603
2292884,4142,4773,100:10,0,20160128,20160131
1475147,6485,2079,30:5,0,20160522,20160528
6168876,5870,7980,5:1,0,20160325,20160328
4011158,5347,7740,20:1,0,20160425,20160522
4365612,2709,13165,100:10,5,20160525,20160525
3628694,1469,2601,100:20,5,20160523,20160603
3628694,1469,2688,100:20,5,20160603,20160614
2848406,7555,9871,30:5,9,20160410,20160410
5176620,2934,5686,30:5,0,20160321,20160322
3773078,1433,8923,30:5,0,20160522,20160528
6764844,2934,5686,30:5,3,20160322,20160330
7293228,748,2676,0.9,0,20160609,20160609
3521174,7910,11685,10:5,0,20160606,20160625
4439340,4142,4773,100:10,0,20160222,20160223
4439340,4142,4773,100:10,0,20160131,20160131
4439340,4142,4773,100:10,0,20160129,20160130
3017366,7903,12217,20:5,0,20160523,20160524
1247819,2099,12034,100:10,4,20160127,20160128
1641035,2661,301,200:20,1,20160422,20160521
1127243,698,7431,20:1,0,20160519,20160522
1127243,698,7431,20:1,0,20160515,20160519
1127243,698,7431,20:1,0,20160522,20160602
2670230,8181,1560,20:5,0,20160326,20160402
2409110,6135,6330,10:1,null,20160414,20160421
2409110,6135,7636,10:1,null,20160403,20160415
2409110,6135,6330,10:1,null,20160429,20160505
2409110,7662,12098,20:1,null,20160517,20160603
2409110,6135,7636,10:1,null,20160403,20160414
2409110,6135,6330,10:1,null,20160501,20160506
2409110,6135,7636,10:1,null,20160405,20160411
2409110,7662,12098,20:1,null,20160509,20160518
2409110,6135,6330,10:1,null,20160415,20160423
2409110,6135,6330,10:1,null,20160423,20160425
2409110,7662,12098,20:1,null,20160518,20160611
2409110,6135,6330,10:1,null,20160423,20160429
2409110,6135,6330,10:1,null,20160421,20160423
2409110,6135,6330,10:1,null,20160425,20160501
2409110,7662,12098,20:1,null,20160508,20160513
2409110,7662,12098,20:1,null,20160511,20160525
2409110,7662,12098,20:1,null,20160513,20160527
2409110,6135,7636,10:1,null,20160402,20160409
2802326,1469,2902,0.95,0,20160528,20160528
2802326,6135,7636,10:1,0,20160406,20160408
1538891,209,2296,100:30,1,20160205,20160208
1538891,209,4242,100:30,1,20160202,20160206
574374,760,2418,30:5,0,20160607,20160613
574374,450,1532,30:5,0,20160518,20160608
3611288,1469,7487,0.95,0,20160307,20160307
386515,6681,9684,50:5,10,20160519,20160601
2700440,1520,3642,50:5,null,20160114,20160124
322387,1041,13490,30:5,0,20160125,20160202
906918,3570,5384,30:5,0,20160524,20160527
973350,3381,9776,10:5,0,20160205,20160205
779430,1812,8004,200:50,null,20160504,20160504
6241584,5341,7751,50:10,0,20160201,20160201
6241584,2099,12034,100:10,0,20160127,20160206
6241584,5341,7751,50:10,0,20160127,20160201
3390104,6901,5394,30:5,1,20160329,20160404
1564748,996,11356,20:5,0,20160523,20160524
309523,797,9044,30:5,0,20160528,20160608
1303628,8433,4737,50:5,null,20160602,20160605
553638,6135,10107,10:1,0,20160410,20160417
553638,6135,13286,20:1,0,20160310,20160320
553638,6135,8182,10:1,0,20160615,20160616
359251,1520,3642,50:5,null,20160118,20160120
1830476,1041,4635,0.8,null,20160525,20160525
4966704,4433,190,200:20,null,20160205,20160224
653862,3710,8680,100:10,0,20160127,20160228
310675,6454,14031,100:10,3,20160207,20160220
4975920,5341,111,30:5,0,20160207,20160228
360403,5717,12349,20:5,4,20160124,20160216
2360984,7195,10803,30:5,1,20160613,20160625
5519664,7136,7454,20:5,null,20160521,20160522
5519664,7136,7454,20:5,null,20160522,20160528
5519664,7136,7454,20:5,null,20160520,20160521
2367128,2813,12418,30:5,null,20160526,20160601
1512524,3641,8161,20:1,0,20160611,20160617
4478256,1169,4627,50:20,null,20160207,20160215
626214,3621,2705,20:5,2,20160528,20160605
626214,3621,4823,20:5,2,20160605,20160611
3554456,7913,7737,30:5,0,20160416,20160512
2900120,6485,2079,30:5,null,20160523,20160524
1450316,1941,4927,30:5,0,20160323,20160329
379603,1520,11958,0.95,null,20160229,20160301
1585484,6454,14031,100:10,0,20160129,20160202
530982,3403,7632,20:5,0,20160322,20160324
2124440,7910,9117,20:5,0,20160327,20160329
2124440,3025,5981,20:1,0,20160601,20160608
2124440,3532,6521,50:5,0,20160109,20160115
2124440,3025,5981,20:1,0,20160608,20160617
2124440,3532,6521,50:5,0,20160119,20160122
348691,1654,1493,20:5,0,20160325,20160325
348691,1654,1493,20:5,0,20160325,20160326
348691,1654,1493,20:5,0,20160325,20160328
266899,8775,466,10:5,0,20160326,20160404
1659212,6735,7496,0.95,0,20160102,20160102
6647088,1379,1579,30:5,2,20160327,20160403
5344560,7293,11810,20:1,0,20160523,20160602
6659376,5954,6929,20:1,0,20160514,20160524
6659376,5954,6929,20:1,0,20160528,20160604
6659376,5954,6929,20:1,0,20160604,20160611
6659376,5954,6929,20:1,0,20160524,20160528
6659376,5954,6929,20:1,0,20160611,20160621
2414744,2765,10491,20:1,0,20160419,20160423
2414744,2765,10491,20:1,0,20160421,20160425
2414744,2765,8346,20:5,0,20160521,20160527
2414744,2765,9685,20:1,0,20160426,20160505
7196976,209,11059,100:20,0,20160212,20160322
3861656,8638,9567,0.8,0,20160308,20160308
4125848,3518,8811,100:20,4,20160505,20160606
4125848,3518,2324,100:20,4,20160430,20160505
1146188,7555,17,30:5,1,20160215,20160215
1146188,7555,17,30:5,1,20160129,20160217
483283,5341,111,30:5,0,20160131,20160229
483283,5341,11539,30:5,0,20160129,20160229
483283,6901,9589,30:5,0,20160514,20160517
483283,6901,1122,30:5,0,20160325,20160327
483283,6901,1122,30:5,0,20160325,20160330
483283,5341,7751,50:10,0,20160131,20160227
483283,171,8172,30:5,0,20160324,20160328
483283,171,5825,20:5,0,20160520,20160529
1672013,2610,7966,20:5,0,20160525,20160531
1804109,3381,1807,300:30,0,20160129,20160202
3085466,760,2418,30:5,1,20160607,20160619
3085466,760,13758,20:5,1,20160520,20160530
1611341,4582,1015,0.95,0,20160316,20160316
6980916,1080,11378,20:1,0,20160517,20160522
6197556,775,5435,30:5,1,20160329,20160417
6197556,8122,1266,0.95,1,20160112,20160112
1486925,2709,2840,100:10,null,20160203,20160215
7266612,450,1532,30:5,1,20160524,20160608
3240602,760,2418,30:5,1,20160607,20160621
4385076,760,6103,20:5,0,20160520,20160523
4385076,760,6103,20:5,0,20160523,20160525
4385076,760,6103,20:5,0,20160525,20160531
2851994,5341,111,30:5,0,20160207,20160209
2851994,5341,111,30:5,0,20160131,20160209
2851994,2099,12034,100:10,1,20160207,20160208
2851994,2099,12034,100:10,1,20160204,20160209
2851994,2099,12034,100:10,1,20160128,20160206
2851994,5341,111,30:5,0,20160207,20160228
2851994,5341,11539,30:5,0,20160204,20160216
2331290,4084,12974,20:1,1,20160418,20160419
2331290,4084,12974,20:1,1,20160415,20160418
2331290,4084,12974,20:1,1,20160419,20160425
1171277,3621,4823,20:5,0,20160606,20160619
7312692,3381,9776,10:5,1,20160129,20160228
3796634,1433,6461,30:5,0,20160326,20160331
2225306,4833,7802,200:20,2,20160131,20160216
3143834,5138,6292,50:10,1,20160613,20160614
3143834,3284,8643,20:5,0,20160321,20160327
3805850,2099,12034,100:10,5,20160126,20160130
3160730,1169,10929,200:30,1,20160130,20160201
1581389,5341,111,30:5,0,20160206,20160215
5282100,2277,12287,30:10,0,20160519,20160603
5282100,2277,1217,30:10,0,20160518,20160519
2644634,3381,1807,300:30,0,20160124,20160206
5564724,3381,7610,200:20,0,20160408,20160412
2268314,7974,4398,50:1,0,20160103,20160107
2052173,1379,1579,30:5,0,20160323,20160401
3584666,2099,12034,100:10,0,20160204,20160221
2675354,2099,12034,100:10,0,20160124,20160131
2675354,2099,12034,100:10,0,20160206,20160213
1470797,7679,8732,0.95,0,20160529,20160530
1276493,5341,111,30:5,0,20160204,20160225
1276493,5341,111,30:5,0,20160131,20160201
1276493,5341,7751,50:10,0,20160131,20160201
1086542,3431,5301,20:5,0,20160521,20160525
1035687,1469,7430,50:20,0,20160521,20160606
1036455,6434,10050,50:5,1,20160201,20160202
5161272,5870,12980,30:5,0,20160510,20160516
809127,8789,6685,100:10,1,20160527,20160616
1161038,6362,7325,100:20,4,20160508,20160515
1424462,1114,12774,10:1,1,20160530,20160531
909351,7717,13423,20:1,0,20160514,20160520
909351,7717,13423,20:1,0,20160520,20160529
3776156,3114,11311,10:1,0,20160602,20160606
3776156,3114,11311,10:1,0,20160606,20160612
3776156,3114,11311,10:1,0,20160612,20160614
2346140,3381,9776,10:5,0,20160129,20160129
1829966,4142,4773,100:10,0,20160129,20160217
915495,3381,11951,200:20,null,20160128,20160202
1242446,3284,4481,30:1,2,20160129,20160205
6021432,8678,10640,50:5,0,20160328,20160424
3281564,1379,1579,30:5,1,20160323,20160325
791079,3381,9776,10:5,0,20160129,20160226
1647950,1644,9600,20:5,0,20160322,20160330
1647950,1644,9600,20:5,0,20160322,20160330
2378396,3261,4086,30:5,0,20160520,20160524
5026104,1945,4143,50:5,null,20160512,20160518
5551416,7679,8732,0.95,2,20160326,20160327
1021863,5800,9680,50:5,0,20160514,20160517
1021863,5800,9680,50:5,0,20160512,20160514
4242744,4155,12895,100:20,0,20160327,20160423
1128014,2136,5651,10:1,0,20160605,20160615
1128014,2136,5651,10:1,0,20160519,20160531
1128014,2136,5651,10:1,0,20160514,20160519
1128014,2136,5651,10:1,0,20160531,20160605
3705500,5341,11539,30:5,0,20160127,20160218
1591886,7717,3563,20:1,0,20160524,20160620
1396814,3621,13376,10:5,null,20160322,20160323
1396814,3621,13376,10:5,null,20160322,20160323
1396814,3621,13398,0.9,null,20160120,20160122
1922126,8211,8518,100:10,0,20160131,20160216
2275484,3381,9776,10:5,2,20160129,20160222
3986588,75,7724,20:1,0,20160602,20160603
3986588,75,7874,10:1,0,20160522,20160527
3986588,75,7874,10:1,0,20160529,20160602
3986588,75,6188,20:1,0,20160522,20160529
2416796,7221,2154,30:5,0,20160520,20160527
3597980,7910,3147,30:5,3,20160528,20160604
6672696,1469,7430,50:20,4,20160531,20160616
7201080,171,8172,30:5,1,20160326,20160403
1210958,3532,5267,30:5,0,20160325,20160327
1210958,3532,1563,30:5,0,20160520,20160528
1210958,3532,5267,30:5,0,20160325,20160401
4001438,6683,12741,20:5,1,20160321,20160325
1411151,2099,12034,100:10,0,20160207,20160221
1807439,1379,12367,30:5,0,20160524,20160529
2697374,5341,7751,50:10,0,20160201,20160211
2697374,2099,12034,100:10,0,20160127,20160201
2697374,2099,12034,100:10,0,20160201,20160201
2697374,2099,12034,100:10,0,20160201,20160201
5181756,2934,5686,30:5,1,20160324,20160326
5181756,2934,5686,30:5,1,20160324,20160326
5190972,2709,2840,100:10,3,20160125,20160211
2020943,5341,11539,30:5,0,20160128,20160130
2020943,5341,111,30:5,0,20160207,20160211
2020943,5341,11539,30:5,0,20160130,20160222
1497167,7555,9871,30:5,2,20160416,20160429
3651230,8117,1701,30:1,6,20160601,20160608
3651230,8117,1701,30:1,6,20160528,20160601
4438332,6485,10323,20:5,0,20160322,20160329
2615966,4356,12550,50:10,1,20160324,20160329
4982076,1945,11501,50:5,0,20160506,20160506
4982076,1945,8942,30:5,0,20160520,20160521
5774652,3381,7610,200:20,3,20160416,20160427
2384030,2934,5686,30:5,1,20160326,20160329
1590095,2934,5686,30:5,1,20160323,20160325
3448478,797,12474,30:5,0,20160425,20160430
3448478,797,3796,30:5,0,20160327,20160402
3858590,760,2418,30:5,1,20160610,20160612
3600542,3251,12997,20:5,0,20160502,20160505
483796,760,2418,30:5,0,20160601,20160623
353044,450,3732,30:5,0,20160331,20160416
353044,450,11839,30:5,0,20160209,20160216
1610576,2479,12255,50:5,2,20160310,20160331
608808,2934,5686,30:5,1,20160324,20160326
6443328,2963,5471,20:1,0,20160612,20160617
305428,6901,2366,30:5,0,20160509,20160521
403732,4195,11824,20:5,0,20160323,20160324
403732,4195,3726,0.9,0,20160323,20160324
403732,4195,3726,0.9,0,20160319,20160320
2580128,5341,11539,30:5,0,20160125,20160128
2580128,5341,11539,30:5,0,20160130,20160202
579624,2934,5686,30:5,2,20160326,20160331
579624,1945,12855,50:5,0,20160324,20160326
548136,3381,9776,10:5,3,20160129,20160213
1358672,2099,12034,100:10,0,20160207,20160221
1358672,760,2418,30:5,0,20160603,20160610
1358672,2099,12034,100:10,0,20160207,20160213
161674,3284,8643,20:5,0,20160323,20160328
81045,3499,9391,30:5,0,20160503,20160527
252202,2934,5686,30:5,0,20160322,20160323
520852,7422,4727,0.8,null,20160327,20160327
308116,3952,2495,20:1,0,20160525,20160531
308116,3952,2495,20:1,0,20160531,20160603
308116,3952,9303,20:5,0,20160525,20160527
4037792,4636,7046,100:10,2,20160417,20160421
3514016,1520,13510,50:5,null,20160115,20160118
109845,2934,5686,30:5,0,20160322,20160324
81189,5341,111,30:5,0,20160126,20160229
97653,4946,13353,0.9,0,20160426,20160427
105861,4195,7571,30:5,0,20160520,20160521
3130016,8614,332,30:5,10,20160521,20160527
2999456,2342,11776,20:5,0,20160520,20160527
2999456,2358,612,100:30,1,20160114,20160203
122421,8258,4284,20:1,null,20160307,20160307
236746,797,3796,30:5,0,20160326,20160327
1304144,8236,12049,20:5,3,20160524,20160531
1304144,8236,12049,20:5,3,20160523,20160524
154858,7555,7232,30:5,0,20160327,20160405
154858,7555,9871,30:5,0,20160402,20160418
154858,7555,5582,30:5,0,20160113,20160117
77445,5341,11539,30:5,0,20160124,20160220
2026064,3298,6008,0.95,null,20160411,20160411
245098,3381,4594,200:20,0,20160124,20160129
245098,3381,9481,300:30,0,20160124,20160214
245098,3381,12821,200:20,0,20160124,20160124
6271296,970,11959,20:5,0,20160525,20160528
6271296,3284,4481,30:1,0,20160127,20160129
293908,3550,5851,50:1,null,20160203,20160203
555048,2382,485,100:20,10,20160502,20160520
916392,2022,13529,100:30,10,20160524,20160610
196522,2053,5903,30:5,null,20160606,20160608
753576,8771,2907,50:5,null,20160603,20160610
950952,2099,12034,100:10,3,20160207,20160222
164938,5341,11539,30:5,0,20160206,20160206
164938,5341,11539,30:5,0,20160125,20160215
164938,5341,11539,30:5,0,20160201,20160216
164938,5341,11539,30:5,0,20160128,20160210
164938,5341,11539,30:5,0,20160207,20160210
164938,5341,11539,30:5,0,20160205,20160207
164938,5341,11539,30:5,0,20160131,20160220
164938,5341,11539,30:5,0,20160126,20160211
4492608,3773,836,20:5,4,20160522,20160527
494164,6683,12741,20:5,0,20160327,20160403
2905760,2693,7316,100:20,0,20160521,20160606
2905760,2693,8695,100:20,0,20160606,20160618
148906,7679,8474,0.95,0,20160612,20160612
90933,5152,1616,20:1,10,20160525,20160605
115557,7910,11637,30:5,0,20160506,20160515
115557,7910,10956,30:5,0,20160522,20160530
115557,7910,11637,30:5,0,20160515,20160522
115557,7910,11685,10:5,0,20160606,20160630
4249920,6905,4507,30:5,0,20160521,20160526
564648,6901,2366,30:5,1,20160510,20160517
2259104,2622,6215,30:10,0,20160603,20160605
95541,5301,7370,20:1,0,20160530,20160602
831912,3173,9785,100:10,0,20160521,20160522
1140560,1379,1579,30:5,1,20160324,20160329
159562,4043,3222,30:5,0,20160527,20160615
104421,6901,2366,30:5,0,20160521,20160522
104421,5341,11539,30:5,0,20160128,20160213
3739298,760,2418,30:5,1,20160601,20160623
2823842,28,10192,30:5,1,20160511,20160606
2301602,2709,13165,100:10,0,20160518,20160613
2826914,6683,12741,20:5,0,20160321,20160326
3358370,2099,12034,100:10,0,20160126,20160205
2708642,3532,1563,30:5,null,20160521,20160523
6728004,8654,1376,10:1,0,20160601,20160608
2453666,1459,7352,50:5,0,20160507,20160512
1359953,3710,8680,100:10,1,20160131,20160203
1427537,6485,2079,30:5,0,20160522,20160531
7022916,7974,7745,50:5,0,20160322,20160330
2464418,6885,13616,10:1,10,20160222,20160314
2464418,4962,13219,0.95,3,20160508,20160508
1363793,2099,12034,100:10,2,20160201,20160201
1363793,3381,9776,10:5,1,20160129,20160221
1363793,2099,12034,100:10,2,20160201,20160201
1363793,2099,12034,100:10,2,20160201,20160201
1363793,2099,12034,100:10,2,20160201,20160201
2601122,42,11042,20:5,2,20160524,20160525
2601122,42,11042,20:5,2,20160525,20160530
4173986,741,145,100:30,0,20160524,20160602
4173986,741,145,100:30,0,20160521,20160524
4682052,8623,12344,30:5,2,20160531,20160623
3914402,1095,2522,20:1,0,20160516,20160518
3914402,1095,2522,20:1,0,20160518,20160523
3917474,6901,2366,30:5,0,20160509,20160606
3917474,8390,3038,20:5,0,20160520,20160530
1631825,7483,4794,10:5,7,20160322,20160328
1051217,7045,10501,20:1,0,20160510,20160523
1051217,7045,10501,20:1,0,20160513,20160525
1644113,6485,10323,20:5,0,20160324,20160326
1644113,6485,10323,20:5,0,20160324,20160326
3424418,2934,5686,30:5,0,20160325,20160329
6079812,7452,3003,20:1,null,20160601,20160608
3306146,4142,4773,100:10,0,20160124,20160216
3306146,5341,111,30:5,0,20160203,20160205
3306146,5341,11539,30:5,0,20160205,20160228
3306146,5341,111,30:5,0,20160216,20160222
3306146,5341,111,30:5,0,20160207,20160221
1392209,171,10503,30:5,1,20160201,20160215
7148868,6454,14031,100:10,7,20160207,20160213
1204049,3360,7723,30:5,0,20160520,20160522
1204049,3360,7723,30:5,0,20160522,20160525
1204049,3360,7723,30:5,0,20160525,20160527
4115618,3786,7924,10:5,2,20160102,20160103
4115618,3786,3705,20:5,2,20160321,20160323
4115618,2934,5686,30:5,1,20160326,20160401
6921540,5341,7751,50:10,0,20160129,20160204
6921540,5341,11539,30:5,0,20160204,20160207
6921540,5341,11539,30:5,0,20160207,20160214
5351748,450,8555,30:5,1,20160129,20160226
5351748,2099,12034,100:10,1,20160206,20160206
1405265,642,8018,10:5,0,20160322,20160330
5102916,209,11063,100:10,null,20160331,20160405
5102916,209,11063,100:10,null,20160321,20160331
1538897,4649,7851,50:5,0,20160524,20160616
935337,3570,5384,30:5,1,20160520,20160530
5922120,7245,7323,20:1,0,20160614,20160617
576681,1644,9600,20:5,0,20160323,20160401
773289,2934,5686,30:5,0,20160324,20160330
2439332,2610,3453,20:5,0,20160321,20160330
645417,6025,10395,50:5,0,20160122,20160203
4156580,5341,11539,30:5,0,20160124,20160126
4156580,5341,11539,30:5,0,20160127,20160221
4156580,5341,11539,30:5,0,20160126,20160127
4156580,5341,11539,30:5,0,20160124,20160124
4156580,5341,11539,30:5,0,20160126,20160222
2850980,4883,12286,20:1,3,20160520,20160528
648105,1951,3638,50:20,0,20160322,20160401
3251876,6485,10323,20:5,0,20160324,20160325
2599076,760,2418,30:5,1,20160601,20160614
1368914,8580,5251,30:5,0,20160325,20160327
3393188,7555,5582,30:5,null,20160120,20160125
3393188,7555,5582,30:5,null,20160118,20160121
1305938,7913,9442,20:5,0,20160325,20160327
2483876,3532,1563,30:5,1,20160520,20160523
2483876,3532,1563,30:5,1,20160523,20160601
4061348,8390,7531,20:5,0,20160326,20160328
6554952,3298,6008,0.95,1,20160428,20160428
853929,760,2418,30:5,1,20160601,20160630
853929,760,6103,20:5,1,20160521,20160527
592041,2691,978,100:10,4,20160430,20160512
1315154,92,40,30:1,0,20160518,20160520
1577810,7903,10308,10:5,0,20160322,20160330
4075172,3621,12993,20:5,0,20160515,20160609
2043986,1520,3642,50:5,null,20160119,20160125
3579044,1433,8923,30:5,0,20160524,20160604
1987154,2099,12034,100:10,1,20160202,20160206
1987154,2099,12034,100:10,1,20160202,20160206
1987154,5341,111,30:5,0,20160203,20160211
1987154,5341,111,30:5,0,20160207,20160211
3717284,7717,13423,20:1,10,20160523,20160608
3717284,7717,13423,20:1,10,20160523,20160608
3717284,7717,13423,20:1,10,20160507,20160509
3717284,7717,13423,20:1,10,20160527,20160615
3717284,7717,13423,20:1,10,20160518,20160523
3717284,7717,13423,20:1,10,20160521,20160604
3717284,7717,13423,20:1,10,20160603,20160621
3717284,7717,13423,20:1,10,20160519,20160528
3717284,7717,13423,20:1,10,20160502,20160507
569769,6485,10323,20:5,1,20160324,20160326
1074002,3532,883,50:5,0,20160214,20160314
1076306,8775,1145,0.95,0,20160508,20160508
1148243,3621,4823,20:5,2,20160603,20160619
2821286,1169,4627,50:20,5,20160205,20160218
2566310,1169,10929,200:30,1,20160129,20160130
1218131,5717,8192,20:5,0,20160521,20160601
1284179,742,2724,30:5,0,20160326,20160402
2704550,3807,446,20:5,1,20160510,20160513
2704550,2934,5686,30:5,2,20160327,20160403
2074451,996,11356,20:5,3,20160523,20160530
5165388,2970,5619,100:10,0,20160226,20160415
3245222,3381,9776,10:5,0,20160129,20160215
4033190,3381,1807,300:30,2,20160129,20160205
5451084,3284,4481,30:1,0,20160224,20160225
2475686,7754,10996,20:1,0,20160515,20160516
1763411,4130,1645,20:5,0,20160525,20160530
2358950,1673,7395,20:1,7,20160529,20160626
6587724,4130,1645,20:5,0,20160525,20160531
2249894,7838,12429,0.95,0,20160601,20160601
1653587,2099,12034,100:10,0,20160123,20160129
1721171,3283,1531,10:5,0,20160321,20160322
1721171,3283,1531,10:5,0,20160321,20160324
1328723,7555,17,30:5,6,20160125,20160130
1328723,3381,9776,10:5,6,20160129,20160130
1790291,3532,5267,30:5,0,20160323,20160330
1726547,2978,9432,30:1,0,20160605,20160613
1726547,2978,9432,30:1,0,20160613,20160627
1726547,2978,9432,30:1,0,20160608,20160618
1662035,3293,10214,30:5,2,20160229,20160311
1662035,3293,10214,30:5,2,20160311,20160324
1337939,3532,883,50:5,0,20160212,20160219
4857168,5717,8192,20:5,0,20160520,20160607
1673300,42,11042,20:5,0,20160523,20160525
836778,3532,6521,50:5,0,20160108,20160110
836778,3532,6521,50:5,0,20160118,20160118
574890,1433,9476,20:5,6,20160124,20160127
673194,2622,4504,20:5,1,20160321,20160325
